"BatchId","ReviewRowId","BacklogId","SourceId","Priority","HistoricalStatus","Category","System","Files","OriginalEvidence","Risk","RecommendedFix","Decision","SourceEvidence","Action","Verification","ReviewedBatchId","ReviewedAt","Notes"
"POST-BATCH-F","PBF-325","RB-06586","P10-F06586","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/CrashGuard.cs","Reference=Accounts/Accounts.xml; L178; Evidence=CopyFile(rootOrigin, rootBackup, ""Accounts/Accounts.xml"");","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Accounts/Accounts.xml; L178; Evidence=CopyFile(rootOrigin, rootBackup, ""Accounts/Accounts.xml"");","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-326","RB-06587","P10-F06587","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/LanguageStatistics.cs","Reference=languages.txt; L357; Evidence=using (StreamWriter writer = new StreamWriter(""languages.txt""))","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=languages.txt; L357; Evidence=using (StreamWriter writer = new StreamWriter(""languages.txt""))","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-327","RB-06588","P10-F06588","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Reference=Info/adventures.txt; L100; Evidence=string sPath = ""Info/adventures.txt"";","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Info/adventures.txt; L100; Evidence=string sPath = ""Info/adventures.txt"";","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-328","RB-06589","P10-F06589","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Reference=Info/adventures.txt; L104; Evidence=sPath = ""Info/adventures.txt"";","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Info/adventures.txt; L104; Evidence=sPath = ""Info/adventures.txt"";","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-329","RB-06590","P10-F06590","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Reference=Info/quests.txt; L108; Evidence=sPath = ""Info/quests.txt"";","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Info/quests.txt; L108; Evidence=sPath = ""Info/quests.txt"";","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-330","RB-06591","P10-F06591","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Reference=Info/battles.txt; L112; Evidence=sPath = ""Info/battles.txt"";","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Info/battles.txt; L112; Evidence=sPath = ""Info/battles.txt"";","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-331","RB-06592","P10-F06592","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Reference=Info/deaths.txt; L116; Evidence=sPath = ""Info/deaths.txt"";","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Info/deaths.txt; L116; Evidence=sPath = ""Info/deaths.txt"";","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-332","RB-06593","P10-F06593","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Reference=Info/murderers.txt; L120; Evidence=sPath = ""Info/murderers.txt"";","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Info/murderers.txt; L120; Evidence=sPath = ""Info/murderers.txt"";","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-333","RB-06594","P10-F06594","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Reference=Info/journies.txt; L124; Evidence=sPath = ""Info/journies.txt"";","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Info/journies.txt; L124; Evidence=sPath = ""Info/journies.txt"";","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-334","RB-06595","P10-F06595","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Reference=Info/server.txt; L128; Evidence=sPath = ""Info/server.txt"";","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Info/server.txt; L128; Evidence=sPath = ""Info/server.txt"";","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-335","RB-06596","P10-F06596","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Reference=Info/adventures.txt; L155; Evidence=string sPath = ""Info/adventures.txt"";","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Info/adventures.txt; L155; Evidence=string sPath = ""Info/adventures.txt"";","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-336","RB-06597","P10-F06597","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Reference=Info/adventures.txt; L159; Evidence=sPath = ""Info/adventures.txt"";","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Info/adventures.txt; L159; Evidence=sPath = ""Info/adventures.txt"";","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-337","RB-06598","P10-F06598","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Reference=Info/quests.txt; L163; Evidence=sPath = ""Info/quests.txt"";","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Info/quests.txt; L163; Evidence=sPath = ""Info/quests.txt"";","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-338","RB-06599","P10-F06599","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Reference=Info/battles.txt; L167; Evidence=sPath = ""Info/battles.txt"";","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Info/battles.txt; L167; Evidence=sPath = ""Info/battles.txt"";","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-339","RB-06600","P10-F06600","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Reference=Info/deaths.txt; L171; Evidence=sPath = ""Info/deaths.txt"";","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Info/deaths.txt; L171; Evidence=sPath = ""Info/deaths.txt"";","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-340","RB-06601","P10-F06601","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Reference=Info/murderers.txt; L175; Evidence=sPath = ""Info/murderers.txt"";","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Info/murderers.txt; L175; Evidence=sPath = ""Info/murderers.txt"";","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-341","RB-06602","P10-F06602","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Reference=Info/journies.txt; L179; Evidence=sPath = ""Info/journies.txt"";","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Info/journies.txt; L179; Evidence=sPath = ""Info/journies.txt"";","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-342","RB-06603","P10-F06603","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Reference=Info/adventures.txt; L432; Evidence=string sPath = ""Info/adventures.txt"";","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Info/adventures.txt; L432; Evidence=string sPath = ""Info/adventures.txt"";","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-343","RB-06604","P10-F06604","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Reference=Info/adventures.txt; L436; Evidence=sPath = ""Info/adventures.txt"";","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Info/adventures.txt; L436; Evidence=sPath = ""Info/adventures.txt"";","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-344","RB-06605","P10-F06605","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Reference=Info/quests.txt; L440; Evidence=sPath = ""Info/quests.txt"";","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Info/quests.txt; L440; Evidence=sPath = ""Info/quests.txt"";","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-345","RB-06606","P10-F06606","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Reference=Info/battles.txt; L444; Evidence=sPath = ""Info/battles.txt"";","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Info/battles.txt; L444; Evidence=sPath = ""Info/battles.txt"";","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-346","RB-06607","P10-F06607","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Reference=Info/deaths.txt; L448; Evidence=sPath = ""Info/deaths.txt"";","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Info/deaths.txt; L448; Evidence=sPath = ""Info/deaths.txt"";","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-347","RB-06608","P10-F06608","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Reference=Info/murderers.txt; L452; Evidence=sPath = ""Info/murderers.txt"";","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Info/murderers.txt; L452; Evidence=sPath = ""Info/murderers.txt"";","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-348","RB-06609","P10-F06609","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Reference=Info/journies.txt; L456; Evidence=sPath = ""Info/journies.txt"";","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Info/journies.txt; L456; Evidence=sPath = ""Info/journies.txt"";","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-349","RB-06610","P10-F06610","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Reference=Info/murderers.txt; L609; Evidence=string sPath = ""Info/murderers.txt"";","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Info/murderers.txt; L609; Evidence=string sPath = ""Info/murderers.txt"";","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-350","RB-06611","P10-F06611","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Reference=Info/battles.txt; L613; Evidence=sPath = ""Info/battles.txt"";","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Info/battles.txt; L613; Evidence=sPath = ""Info/battles.txt"";","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-351","RB-06612","P10-F06612","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Reference=Info/deaths.txt; L617; Evidence=sPath = ""Info/deaths.txt"";","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Info/deaths.txt; L617; Evidence=sPath = ""Info/deaths.txt"";","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-352","RB-06613","P10-F06613","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Reference=Info/journies.txt; L621; Evidence=sPath = ""Info/journies.txt"";","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Info/journies.txt; L621; Evidence=sPath = ""Info/journies.txt"";","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-353","RB-06614","P10-F06614","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Reference=Info/quests.txt; L743; Evidence=string sPath = ""Info/quests.txt"";","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Info/quests.txt; L743; Evidence=string sPath = ""Info/quests.txt"";","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-354","RB-06615","P10-F06615","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Reference=Info/adventures.txt; L1993; Evidence=string sPath = ""Info/adventures.txt"";","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Info/adventures.txt; L1993; Evidence=string sPath = ""Info/adventures.txt"";","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-355","RB-06616","P10-F06616","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Reference=Info/adventures.txt; L1997; Evidence=sPath = ""Info/adventures.txt"";","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Info/adventures.txt; L1997; Evidence=sPath = ""Info/adventures.txt"";","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-356","RB-06617","P10-F06617","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Reference=Info/battles.txt; L2001; Evidence=sPath = ""Info/battles.txt"";","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Info/battles.txt; L2001; Evidence=sPath = ""Info/battles.txt"";","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-357","RB-06618","P10-F06618","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Reference=Info/deaths.txt; L2005; Evidence=sPath = ""Info/deaths.txt"";","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Info/deaths.txt; L2005; Evidence=sPath = ""Info/deaths.txt"";","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-358","RB-06619","P10-F06619","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Reference=Info/murderers.txt; L2009; Evidence=sPath = ""Info/murderers.txt"";","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Info/murderers.txt; L2009; Evidence=sPath = ""Info/murderers.txt"";","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-359","RB-06620","P10-F06620","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Reference=Info/journies.txt; L2013; Evidence=sPath = ""Info/journies.txt"";","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Info/journies.txt; L2013; Evidence=sPath = ""Info/journies.txt"";","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-360","RB-06621","P10-F06621","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Reference=Info/online.txt; L2056; Evidence=using (StreamWriter op = new StreamWriter(""Info/online.txt""))","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference=Info/online.txt; L2056; Evidence=using (StreamWriter op = new StreamWriter(""Info/online.txt""))","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-361","RB-06622","P10-F06622","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/MOTD.cs","Reference={0}.txt; L238; Evidence=String.Format(""{0}.txt"", MOTD_Main.Info[i].Name)","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference={0}.txt; L238; Evidence=String.Format(""{0}.txt"", MOTD_Main.Info[i].Name)","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-362","RB-06623","P10-F06623","P3","Ready","XML/config schemas","System:Misc","Data/Scripts/System/Misc/MOTD.cs","Reference={0}.txt; L261; Evidence=String.Format(""{0}.txt"", MOTD_Main.Info[i].Name)","Runtime;Data","Confirm config path, schema expectations, defaults, and reload behavior for this data-driven reference.","QueuedSchemaDocumentation","Reference={0}.txt; L261; Evidence=String.Format(""{0}.txt"", MOTD_Main.Info[i].Name)","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
