"BatchId","GateRowId","BacklogId","SourceId","PreviousPostAuditBatch","PreviousReviewRowId","PreviousActiveStatus","Category","System","Files","GateScope","Decision","GateOutcome","BlocksSourceWork","BlocksOnlyThisDomain","AcceptedFence","BlockedChangeSurface","AllowedSourceBoundary","RequiredApprovalBeforeCrossingFence","FirstAllowedSourceBatchUse","VerificationRequiredForFutureSourceEdit","DecisionRationale","PriorAction","PriorReviewArtifact","SourceEvidence","ReviewedAt","Notes"
"POST-BATCH-Y","PBY-0073","RB-05201","P10-F05201","POST-BATCH-L","PBL-1144","DeferredPolicyDecision","Region and map assumptions","Harvest System<->Regions","Data/Scripts/Items/Trades/Harvest Tools/BaseHarvestTool.cs","AcceptedFence","PreserveCurrentRegionPolicy","Preserve current region/map behavior.","No","No","Yes","Travel, spawning, PvP, housing, government, vendor, map, and region precedence behavior for the listed paired systems.","Source changes may proceed if they do not alter travel, spawning, PvP, housing, government, vendor, map, or region precedence behavior for this pair.","Required before changing region/map policy, travel, spawning, PvP, housing, government, or vendor behavior for this pair.","Exclude region/map behavior changes from first source batch.","Future region/map source edits must run targeted region/hook scans, affected-system source review, Server.csproj Debug/x86 build, and compile-only runtime verification.","POST-BATCH-L rows are paired-system policy cautions. With no requested behavior change, the readiness boundary is to preserve current region policy.","No source change. Region precedence and paired-system policy remain deferred to a focused design/source batch before changing travel, PvP, government, spawning, or map behavior.","docs/codebase-audit/outputs/post-batch-l-p2-residual-backlog-review.csv","PriorOverlayEvidence: CurrentFile=Data/Scripts/Items/Trades/Harvest Tools/BaseHarvestTool.cs; Line=256; SourceLine=#region ICraftable Members; PathResolution=OriginalPathCurrent; MatchQuality=CurrentSourceLine; FileExists=True; DisabledEvidence=False; ProjectTruth=RecordType=ProjectInclude;Included=True;Missing=False;Unincluded=False;Action=Keep | RecordType=SourceFile;Included=True;Missing=False;Unincluded=False;Action=Keep; RuntimeInventory=PrimaryRole=Persistence;SecondaryRoles=Crafting;ItemContent;Commands=;Hooks=;SerializedTypes=interface:IUsesRemaining;class:BaseHarvestTool;class:ToggleMiningStoneEntry;Gumps=; SerializationRegister=Class=Server.Items.BaseHarvestTool;Version=1;Handling=SwitchGotoCase;Alignment=AlignedByCountAndKnownTypes;MoveRisk=NamespaceOrTypeRenameDanger || PriorNotes: HistoricalFile=Data/Scripts/Items/Trades/Harvest Tools/BaseHarvestTool.cs; Risk=Runtime;Policy;Gameplay; POST-BATCH-L is audit-only P2 residual triage. No source, project, XML/config, serialized layout, runtime file location, command name, access level, or region policy changed.","2026-06-15T11:56:52.1526354-05:00","POST-BATCH-Y fence record. No source/project/XML/config/data files changed; this row defines source-change boundaries only."
"POST-BATCH-Y","PBY-0074","RB-05189","P10-F05189","POST-BATCH-L","PBL-1145","DeferredPolicyDecision","Region and map assumptions","Homestead<->Regions","Data/Scripts/Custom/OzThothStaticGump/Side Gumps/AddCooking.cs","AcceptedFence","PreserveCurrentRegionPolicy","Preserve current region/map behavior.","No","No","Yes","Travel, spawning, PvP, housing, government, vendor, map, and region precedence behavior for the listed paired systems.","Source changes may proceed if they do not alter travel, spawning, PvP, housing, government, vendor, map, or region precedence behavior for this pair.","Required before changing region/map policy, travel, spawning, PvP, housing, government, or vendor behavior for this pair.","Exclude region/map behavior changes from first source batch.","Future region/map source edits must run targeted region/hook scans, affected-system source review, Server.csproj Debug/x86 build, and compile-only runtime verification.","POST-BATCH-L rows are paired-system policy cautions. With no requested behavior change, the readiness boundary is to preserve current region policy.","No source change. Region precedence and paired-system policy remain deferred to a focused design/source batch before changing travel, PvP, government, spawning, or map behavior.","docs/codebase-audit/outputs/post-batch-l-p2-residual-backlog-review.csv","PriorOverlayEvidence: CurrentFile=Data/Scripts/Custom/StaffTools/StaticGumpTool/Side Gumps/AddCooking.cs; Line=35; SourceLine=#region CookingStatics; PathResolution=PostBatchHMove:Data/Scripts/Custom/OzThothStaticGump->Data/Scripts/Custom/StaffTools/StaticGumpTool; MatchQuality=CurrentSourceLine; FileExists=True; DisabledEvidence=False; ProjectTruth=RecordType=ProjectInclude;Included=True;Missing=False;Unincluded=False;Action=Keep | RecordType=SourceFile;Included=True;Missing=False;Unincluded=False;Action=Keep; RuntimeInventory=PrimaryRole=CommandSurface;SecondaryRoles=StartupWiring;GumpUI;Crafting;StaffTooling;Commands=CommandSystem.Register(;Hooks=Initialize;SerializedTypes=;Gumps=OnResponse;SendGump || PriorNotes: HistoricalFile=Data/Scripts/Custom/OzThothStaticGump/Side Gumps/AddCooking.cs; Risk=Runtime;Policy;Gameplay; POST-BATCH-L is audit-only P2 residual triage. No source, project, XML/config, serialized layout, runtime file location, command name, access level, or region policy changed.","2026-06-15T11:56:52.1526354-05:00","POST-BATCH-Y fence record. No source/project/XML/config/data files changed; this row defines source-change boundaries only."
"POST-BATCH-Y","PBY-0075","RB-05204","P10-F05204","POST-BATCH-L","PBL-1146","DeferredPolicyDecision","Region and map assumptions","Housing<->Regions","Data/Scripts/Items/Houses/AdvertiserVendor.cs","AcceptedFence","PreserveCurrentRegionPolicy","Preserve current region/map behavior.","No","No","Yes","Travel, spawning, PvP, housing, government, vendor, map, and region precedence behavior for the listed paired systems.","Source changes may proceed if they do not alter travel, spawning, PvP, housing, government, vendor, map, or region precedence behavior for this pair.","Required before changing region/map policy, travel, spawning, PvP, housing, government, or vendor behavior for this pair.","Exclude region/map behavior changes from first source batch.","Future region/map source edits must run targeted region/hook scans, affected-system source review, Server.csproj Debug/x86 build, and compile-only runtime verification.","POST-BATCH-L rows are paired-system policy cautions. With no requested behavior change, the readiness boundary is to preserve current region policy.","No source change. Region precedence and paired-system policy remain deferred to a focused design/source batch before changing travel, PvP, government, spawning, or map behavior.","docs/codebase-audit/outputs/post-batch-l-p2-residual-backlog-review.csv","PriorOverlayEvidence: CurrentFile=Data/Scripts/Items/Houses/AdvertiserVendor.cs; Line=12; SourceLine=using Server.Regions;; PathResolution=OriginalPathCurrent; MatchQuality=CurrentSourceLine; FileExists=True; DisabledEvidence=False; ProjectTruth=RecordType=ProjectInclude;Included=True;Missing=False;Unincluded=False;Action=Keep | RecordType=SourceFile;Included=True;Missing=False;Unincluded=False;Action=Keep; RuntimeInventory=PrimaryRole=GumpUI;SecondaryRoles=Persistence;Economy;ItemContent;Commands=;Hooks=;SerializedTypes=class:AdvertiserVendor;class:FindPlayerVendorsGump;Gumps=OnResponse;SendGump; SerializationRegister=Class=Server.Items.AdvertiserVendor;Version=0;Handling=SingleVersionOnly;Alignment=AlignedByCountAndKnownTypes;MoveRisk=UnknownUntilSaveTest || PriorNotes: HistoricalFile=Data/Scripts/Items/Houses/AdvertiserVendor.cs; Risk=Runtime;Policy;Gameplay; POST-BATCH-L is audit-only P2 residual triage. No source, project, XML/config, serialized layout, runtime file location, command name, access level, or region policy changed.","2026-06-15T11:56:52.1526354-05:00","POST-BATCH-Y fence record. No source/project/XML/config/data files changed; this row defines source-change boundaries only."
"POST-BATCH-Y","PBY-0076","RB-05191","P10-F05191","POST-BATCH-L","PBL-1147","DeferredPolicyDecision","Region and map assumptions","Invasion<->Regions","Data/Scripts/Custom/Invasion System/Add Ins/BaseSpecialCreature.cs","AcceptedFence","PreserveCurrentRegionPolicy","Preserve current region/map behavior.","No","No","Yes","Travel, spawning, PvP, housing, government, vendor, map, and region precedence behavior for the listed paired systems.","Source changes may proceed if they do not alter travel, spawning, PvP, housing, government, vendor, map, or region precedence behavior for this pair.","Required before changing region/map policy, travel, spawning, PvP, housing, government, or vendor behavior for this pair.","Exclude region/map behavior changes from first source batch.","Future region/map source edits must run targeted region/hook scans, affected-system source review, Server.csproj Debug/x86 build, and compile-only runtime verification.","POST-BATCH-L rows are paired-system policy cautions. With no requested behavior change, the readiness boundary is to preserve current region policy.","No source change. Region precedence and paired-system policy remain deferred to a focused design/source batch before changing travel, PvP, government, spawning, or map behavior.","docs/codebase-audit/outputs/post-batch-l-p2-residual-backlog-review.csv","PriorOverlayEvidence: CurrentFile=Data/Scripts/Custom/Invasion System/Add Ins/BaseSpecialCreature.cs; Line=498; SourceLine=#region Summoning; PathResolution=OriginalPathCurrent; MatchQuality=CurrentSourceLine; FileExists=True; DisabledEvidence=False; ProjectTruth=RecordType=ProjectInclude;Included=True;Missing=False;Unincluded=False;Action=Keep | RecordType=SourceFile;Included=True;Missing=False;Unincluded=False;Action=Keep; RuntimeInventory=PrimaryRole=StartupWiring;SecondaryRoles=Persistence;StaffTooling;Commands=;Hooks=CustomTimerSubclass;OnMovement;Timer.DelayCall;SerializedTypes=class:BaseSpecialCreature;class:InternalBleedTimer;class:TeleportTimer;Gumps=; SerializationRegister=Class=Server.Mobiles.BaseSpecialCreature;Version=Unknown;Handling=NoVersionFound;Alignment=AlignedByCountAndKnownTypes;MoveRisk=NamespaceOrTypeRenameDanger || PriorNotes: HistoricalFile=Data/Scripts/Custom/Invasion System/Add Ins/BaseSpecialCreature.cs; Risk=Runtime;Policy;Gameplay; POST-BATCH-L is audit-only P2 residual triage. No source, project, XML/config, serialized layout, runtime file location, command name, access level, or region policy changed.","2026-06-15T11:56:52.1526354-05:00","POST-BATCH-Y fence record. No source/project/XML/config/data files changed; this row defines source-change boundaries only."
"POST-BATCH-Y","PBY-0077","RB-05199","P10-F05199","POST-BATCH-L","PBL-1148","DeferredPolicyDecision","Region and map assumptions","Magic Schools<->Regions","Data/Scripts/Magic/Bard/SongSpells.cs","AcceptedFence","PreserveCurrentRegionPolicy","Preserve current region/map behavior.","No","No","Yes","Travel, spawning, PvP, housing, government, vendor, map, and region precedence behavior for the listed paired systems.","Source changes may proceed if they do not alter travel, spawning, PvP, housing, government, vendor, map, or region precedence behavior for this pair.","Required before changing region/map policy, travel, spawning, PvP, housing, government, or vendor behavior for this pair.","Exclude region/map behavior changes from first source batch.","Future region/map source edits must run targeted region/hook scans, affected-system source review, Server.csproj Debug/x86 build, and compile-only runtime verification.","POST-BATCH-L rows are paired-system policy cautions. With no requested behavior change, the readiness boundary is to preserve current region policy.","No source change. Region precedence and paired-system policy remain deferred to a focused design/source batch before changing travel, PvP, government, spawning, or map behavior.","docs/codebase-audit/outputs/post-batch-l-p2-residual-backlog-review.csv","PriorOverlayEvidence: CurrentFile=Data/Scripts/Magic/Bard/SongSpells.cs; Line=12; SourceLine=using Server.Regions;; PathResolution=OriginalPathCurrent; MatchQuality=CurrentSourceLine; FileExists=True; DisabledEvidence=False; ProjectTruth=RecordType=ProjectInclude;Included=True;Missing=False;Unincluded=False;Action=Keep | RecordType=SourceFile;Included=True;Missing=False;Unincluded=False;Action=Keep; RuntimeInventory=PrimaryRole=CombatPolicy;SecondaryRoles=;Commands=;Hooks=;SerializedTypes=;Gumps= || PriorNotes: HistoricalFile=Data/Scripts/Magic/Bard/SongSpells.cs; Risk=Runtime;Policy;Gameplay; POST-BATCH-L is audit-only P2 residual triage. No source, project, XML/config, serialized layout, runtime file location, command name, access level, or region policy changed.","2026-06-15T11:56:52.1526354-05:00","POST-BATCH-Y fence record. No source/project/XML/config/data files changed; this row defines source-change boundaries only."
"POST-BATCH-Y","PBY-0078","RB-05194","P10-F05194","POST-BATCH-L","PBL-1149","DeferredPolicyDecision","Region and map assumptions","Offline Skill Training<->Regions","Data/Scripts/Custom/Offline Skill Training/Items/StudyBook.cs","AcceptedFence","PreserveCurrentRegionPolicy","Preserve current region/map behavior.","No","No","Yes","Travel, spawning, PvP, housing, government, vendor, map, and region precedence behavior for the listed paired systems.","Source changes may proceed if they do not alter travel, spawning, PvP, housing, government, vendor, map, or region precedence behavior for this pair.","Required before changing region/map policy, travel, spawning, PvP, housing, government, or vendor behavior for this pair.","Exclude region/map behavior changes from first source batch.","Future region/map source edits must run targeted region/hook scans, affected-system source review, Server.csproj Debug/x86 build, and compile-only runtime verification.","POST-BATCH-L rows are paired-system policy cautions. With no requested behavior change, the readiness boundary is to preserve current region policy.","No source change. Region precedence and paired-system policy remain deferred to a focused design/source batch before changing travel, PvP, government, spawning, or map behavior.","docs/codebase-audit/outputs/post-batch-l-p2-residual-backlog-review.csv","PriorOverlayEvidence: CurrentFile=Data/Scripts/Custom/Offline Skill Training/Items/StudyBook.cs; Line=7; SourceLine=using Server.Regions;; PathResolution=OriginalPathCurrent; MatchQuality=CurrentSourceLine; FileExists=True; DisabledEvidence=False; ProjectTruth=RecordType=ProjectInclude;Included=True;Missing=False;Unincluded=False;Action=Keep | RecordType=SourceFile;Included=True;Missing=False;Unincluded=False;Action=Keep; RuntimeInventory=PrimaryRole=StartupWiring;SecondaryRoles=Persistence;PlayerProgression;Commands=;Hooks=EventSink;Initialize;OnLogin;OnLogout;Timer.DelayCall;SerializedTypes=class:StudyBook;Gumps=; SerializationRegister=Class=Server.Items.StudyBook;Version=0;Handling=SingleVersionOnly;Alignment=AlignedByCountAndKnownTypes;MoveRisk=NamespaceOrTypeRenameDanger || PriorNotes: HistoricalFile=Data/Scripts/Custom/Offline Skill Training/Items/StudyBook.cs; Risk=Runtime;Policy;Gameplay; POST-BATCH-L is audit-only P2 residual triage. No source, project, XML/config, serialized layout, runtime file location, command name, access level, or region policy changed.","2026-06-15T11:56:52.1526354-05:00","POST-BATCH-Y fence record. No source/project/XML/config/data files changed; this row defines source-change boundaries only."
"POST-BATCH-Y","PBY-0079","RB-05195","P10-F05195","POST-BATCH-L","PBL-1150","DeferredPolicyDecision","Region and map assumptions","OmniAI<->Regions","Data/Scripts/Custom/OmniAI/OmniAI Bushido.cs","AcceptedFence","PreserveCurrentRegionPolicy","Preserve current region/map behavior.","No","No","Yes","Travel, spawning, PvP, housing, government, vendor, map, and region precedence behavior for the listed paired systems.","Source changes may proceed if they do not alter travel, spawning, PvP, housing, government, vendor, map, or region precedence behavior for this pair.","Required before changing region/map policy, travel, spawning, PvP, housing, government, or vendor behavior for this pair.","Exclude region/map behavior changes from first source batch.","Future region/map source edits must run targeted region/hook scans, affected-system source review, Server.csproj Debug/x86 build, and compile-only runtime verification.","POST-BATCH-L rows are paired-system policy cautions. With no requested behavior change, the readiness boundary is to preserve current region policy.","No source change. Region precedence and paired-system policy remain deferred to a focused design/source batch before changing travel, PvP, government, spawning, or map behavior.","docs/codebase-audit/outputs/post-batch-l-p2-residual-backlog-review.csv","PriorOverlayEvidence: CurrentFile=Data/Scripts/Custom/ThirdParty/OmniAI/OmniAI Bushido.cs; Line=10; SourceLine=using Server.Regions;; PathResolution=PostBatchHMove:Data/Scripts/Custom/OmniAI->Data/Scripts/Custom/ThirdParty/OmniAI; MatchQuality=CurrentSourceLine; FileExists=True; DisabledEvidence=False; ProjectTruth=RecordType=ProjectInclude;Included=True;Missing=False;Unincluded=False;Action=Keep | RecordType=SourceFile;Included=True;Missing=False;Unincluded=False;Action=Keep; RuntimeInventory=PrimaryRole=Unknown;SecondaryRoles=;Commands=;Hooks=;SerializedTypes=;Gumps= || PriorNotes: HistoricalFile=Data/Scripts/Custom/OmniAI/OmniAI Bushido.cs; Risk=Runtime;Policy;Gameplay; POST-BATCH-L is audit-only P2 residual triage. No source, project, XML/config, serialized layout, runtime file location, command name, access level, or region policy changed.","2026-06-15T11:56:52.1526354-05:00","POST-BATCH-Y fence record. No source/project/XML/config/data files changed; this row defines source-change boundaries only."
"POST-BATCH-Y","PBY-0080","RB-05187","P10-F05187","POST-BATCH-L","PBL-1151","DeferredPolicyDecision","Region and map assumptions","PvP Consent<->Regions","Data/Scripts/Custom/PvPConsent/Gumps/PKNONPKGUMP.cs","AcceptedFence","PreserveCurrentRegionPolicy","Preserve current region/map behavior.","No","No","Yes","Travel, spawning, PvP, housing, government, vendor, map, and region precedence behavior for the listed paired systems.","Source changes may proceed if they do not alter travel, spawning, PvP, housing, government, vendor, map, or region precedence behavior for this pair.","Required before changing region/map policy, travel, spawning, PvP, housing, government, or vendor behavior for this pair.","Exclude region/map behavior changes from first source batch.","Future region/map source edits must run targeted region/hook scans, affected-system source review, Server.csproj Debug/x86 build, and compile-only runtime verification.","POST-BATCH-L rows are paired-system policy cautions. With no requested behavior change, the readiness boundary is to preserve current region policy.","No source change. Region precedence and paired-system policy remain deferred to a focused design/source batch before changing travel, PvP, government, spawning, or map behavior.","docs/codebase-audit/outputs/post-batch-l-p2-residual-backlog-review.csv","PriorOverlayEvidence: CurrentFile=Data/Scripts/Custom/PvPConsent/Gumps/PKNONPKGUMP.cs; Line=21; SourceLine=this.AddAlphaRegion(5, 5, 389, 289);; PathResolution=OriginalPathCurrent; MatchQuality=CurrentSourceLine; FileExists=True; DisabledEvidence=False; ProjectTruth=RecordType=ProjectInclude;Included=True;Missing=False;Unincluded=False;Action=Keep | RecordType=SourceFile;Included=True;Missing=False;Unincluded=False;Action=Keep; RuntimeInventory=PrimaryRole=CommandSurface;SecondaryRoles=StartupWiring;GumpUI;CombatPolicy;Commands=CommandSystem.Register(;Hooks=Initialize;SerializedTypes=;Gumps=OnResponse;SendGump || PriorNotes: HistoricalFile=Data/Scripts/Custom/PvPConsent/Gumps/PKNONPKGUMP.cs; Risk=Runtime;Policy;Gameplay; POST-BATCH-L is audit-only P2 residual triage. No source, project, XML/config, serialized layout, runtime file location, command name, access level, or region policy changed.","2026-06-15T11:56:52.1526354-05:00","POST-BATCH-Y fence record. No source/project/XML/config/data files changed; this row defines source-change boundaries only."
"POST-BATCH-Y","PBY-0081","RB-05186","P10-F05186","POST-BATCH-L","PBL-1152","DeferredPolicyDecision","Region and map assumptions","Random Encounters<->Regions","Data/Scripts/Custom/RandomEncounters/Definitions.cs","AcceptedFence","PreserveCurrentRegionPolicy","Preserve current region/map behavior.","No","No","Yes","Travel, spawning, PvP, housing, government, vendor, map, and region precedence behavior for the listed paired systems.","Source changes may proceed if they do not alter travel, spawning, PvP, housing, government, vendor, map, or region precedence behavior for this pair.","Required before changing region/map policy, travel, spawning, PvP, housing, government, or vendor behavior for this pair.","Exclude region/map behavior changes from first source batch.","Future region/map source edits must run targeted region/hook scans, affected-system source review, Server.csproj Debug/x86 build, and compile-only runtime verification.","POST-BATCH-L rows are paired-system policy cautions. With no requested behavior change, the readiness boundary is to preserve current region policy.","No source change. Region precedence and paired-system policy remain deferred to a focused design/source batch before changing travel, PvP, government, spawning, or map behavior.","docs/codebase-audit/outputs/post-batch-l-p2-residual-backlog-review.csv","PriorOverlayEvidence: CurrentFile=Data/Scripts/Custom/PvE/RandomEncounters/Definitions.cs; Line=8; SourceLine=public enum RegionType; PathResolution=PostBatchHMove:Data/Scripts/Custom/RandomEncounters->Data/Scripts/Custom/PvE/RandomEncounters; MatchQuality=CurrentSourceLine; FileExists=True; DisabledEvidence=False; ProjectTruth=RecordType=ProjectInclude;Included=True;Missing=False;Unincluded=False;Action=Keep | RecordType=SourceFile;Included=True;Missing=False;Unincluded=False;Action=Keep; RuntimeInventory=PrimaryRole=WorldState;SecondaryRoles=;Commands=;Hooks=;SerializedTypes=;Gumps= || PriorNotes: HistoricalFile=Data/Scripts/Custom/RandomEncounters/Definitions.cs; Risk=Runtime;Policy;Gameplay; POST-BATCH-L is audit-only P2 residual triage. No source, project, XML/config, serialized layout, runtime file location, command name, access level, or region policy changed.","2026-06-15T11:56:52.1526354-05:00","POST-BATCH-Y fence record. No source/project/XML/config/data files changed; this row defines source-change boundaries only."
"POST-BATCH-Y","PBY-0082","RB-05208","P10-F05208","POST-BATCH-L","PBL-1153","DeferredPolicyDecision","Region and map assumptions","Regions<->Obsolete Scripts","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_BootsofHermes.cs","AcceptedFence","PreserveCurrentRegionPolicy","Preserve current region/map behavior.","No","No","Yes","Travel, spawning, PvP, housing, government, vendor, map, and region precedence behavior for the listed paired systems.","Source changes may proceed if they do not alter travel, spawning, PvP, housing, government, vendor, map, or region precedence behavior for this pair.","Required before changing region/map policy, travel, spawning, PvP, housing, government, or vendor behavior for this pair.","Exclude region/map behavior changes from first source batch.","Future region/map source edits must run targeted region/hook scans, affected-system source review, Server.csproj Debug/x86 build, and compile-only runtime verification.","POST-BATCH-L rows are paired-system policy cautions. With no requested behavior change, the readiness boundary is to preserve current region policy.","No source change. Region precedence and paired-system policy remain deferred to a focused design/source batch before changing travel, PvP, government, spawning, or map behavior.","docs/codebase-audit/outputs/post-batch-l-p2-residual-backlog-review.csv","PriorOverlayEvidence: CurrentFile=Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_BootsofHermes.cs; Line=28; SourceLine=Server.Misc.MyServerSettings.NoMountsInCertainRegions(); PathResolution=OriginalPathCurrent; MatchQuality=CurrentSourceLine; FileExists=True; DisabledEvidence=False; ProjectTruth=RecordType=ProjectInclude;Included=True;Missing=False;Unincluded=False;Action=Keep | RecordType=SourceFile;Included=True;Missing=False;Unincluded=False;Action=Keep; RuntimeInventory=PrimaryRole=Persistence;SecondaryRoles=CombatPolicy;ItemContent;LegacyCompatibility;Commands=;Hooks=;SerializedTypes=class:BootsofHermes;Gumps=; SerializationRegister=Class=Server.Items.BootsofHermes;Version=0;Handling=SingleVersionOnly;Alignment=AlignedByCountAndKnownTypes;MoveRisk=NamespaceOrTypeRenameDanger || PriorNotes: HistoricalFile=Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_BootsofHermes.cs; Risk=Runtime;Policy;Gameplay; POST-BATCH-L is audit-only P2 residual triage. No source, project, XML/config, serialized layout, runtime file location, command name, access level, or region policy changed.","2026-06-15T11:56:52.1526354-05:00","POST-BATCH-Y fence record. No source/project/XML/config/data files changed; this row defines source-change boundaries only."
"POST-BATCH-Y","PBY-0083","RB-05206","P10-F05206","POST-BATCH-L","PBL-1154","DeferredPolicyDecision","Region and map assumptions","Regions<->PlayerMobile Core","Data/Scripts/Mobiles/Base/PlayerMobile.cs","AcceptedFence","PreserveCurrentRegionPolicy","Preserve current region/map behavior.","No","No","Yes","Travel, spawning, PvP, housing, government, vendor, map, and region precedence behavior for the listed paired systems.","Source changes may proceed if they do not alter travel, spawning, PvP, housing, government, vendor, map, or region precedence behavior for this pair.","Required before changing region/map policy, travel, spawning, PvP, housing, government, or vendor behavior for this pair.","Exclude region/map behavior changes from first source batch.","Future region/map source edits must run targeted region/hook scans, affected-system source review, Server.csproj Debug/x86 build, and compile-only runtime verification.","POST-BATCH-L rows are paired-system policy cautions. With no requested behavior change, the readiness boundary is to preserve current region policy.","No source change. Region precedence and paired-system policy remain deferred to a focused design/source batch before changing travel, PvP, government, spawning, or map behavior.","docs/codebase-audit/outputs/post-batch-l-p2-residual-backlog-review.csv","PriorOverlayEvidence: CurrentFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Line=6084; SourceLine=else; PathResolution=OriginalPathCurrent; MatchQuality=CurrentSourceLine; FileExists=True; DisabledEvidence=False; ProjectTruth=RecordType=ProjectInclude;Included=True;Missing=False;Unincluded=False;Action=Keep | RecordType=SourceFile;Included=True;Missing=False;Unincluded=False;Action=Keep; RuntimeInventory=PrimaryRole=StartupWiring;SecondaryRoles=GumpUI;Persistence;MobileContent;Commands=;Hooks=EventSink;Initialize;OnLogin;OnLogout;OnSpeech;Timer.DelayCall;SerializedTypes=enum:PlayerFlag;enum:NONPK;enum:NpcGuild;enum:SolenFriendship;class:PlayerMobile;class:CountAndTimeStamp;class:CancelRenewInventoryInsuranceGump;class:CallbackEntry;class:ChampionTitleInfo;class:TitleInfo;Gumps=OnResponse;SendGump; SerializationRegister=Class=Server.Mobiles.PlayerMobile;Version=37;Handling=SwitchGotoCase;Alignment=CountMismatch:Writes=120;Reads=119;MoveRisk=DoNotMove || PriorNotes: HistoricalFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Risk=Runtime;Policy;Gameplay; POST-BATCH-L is audit-only P2 residual triage. No source, project, XML/config, serialized layout, runtime file location, command name, access level, or region policy changed.","2026-06-15T11:56:52.1526354-05:00","POST-BATCH-Y fence record. No source/project/XML/config/data files changed; this row defines source-change boundaries only."
"POST-BATCH-Y","PBY-0084","RB-05207","P10-F05207","POST-BATCH-L","PBL-1155","DeferredPolicyDecision","Region and map assumptions","Regions<->Vendor Core","Data/Scripts/Items/Houses/BaseHouse.cs","AcceptedFence","PreserveCurrentRegionPolicy","Preserve current region/map behavior.","No","No","Yes","Travel, spawning, PvP, housing, government, vendor, map, and region precedence behavior for the listed paired systems.","Source changes may proceed if they do not alter travel, spawning, PvP, housing, government, vendor, map, or region precedence behavior for this pair.","Required before changing region/map policy, travel, spawning, PvP, housing, government, or vendor behavior for this pair.","Exclude region/map behavior changes from first source batch.","Future region/map source edits must run targeted region/hook scans, affected-system source review, Server.csproj Debug/x86 build, and compile-only runtime verification.","POST-BATCH-L rows are paired-system policy cautions. With no requested behavior change, the readiness boundary is to preserve current region policy.","No source change. Region precedence and paired-system policy remain deferred to a focused design/source batch before changing travel, PvP, government, spawning, or map behavior.","docs/codebase-audit/outputs/post-batch-l-p2-residual-backlog-review.csv","PriorOverlayEvidence: CurrentFile=Data/Scripts/Items/Houses/BaseHouse.cs; Line=22; SourceLine=public static bool NewVendorSystem; PathResolution=OriginalPathCurrent; MatchQuality=CurrentSourceLine; FileExists=True; DisabledEvidence=False; ProjectTruth=RecordType=ProjectInclude;Included=True;Missing=False;Unincluded=False;Action=Keep | RecordType=SourceFile;Included=True;Missing=False;Unincluded=False;Action=Keep; RuntimeInventory=PrimaryRole=StartupWiring;SecondaryRoles=GumpUI;Persistence;ItemContent;Commands=;Hooks=CustomTimerSubclass;Timer.DelayCall;SerializedTypes=class:BaseHouse;class:TransferItem;class:FixColumnTimer;enum:DecayType;enum:DecayLevel;enum:SecureAccessResult;enum:SecureLevel;class:SecureInfo;class:RelocatedEntity;class:LockdownTarget;class:SecureTarget;class:HouseKickTarget;class:HouseBanTarget;class:HouseAccessTarget;class:CoOwnerTarget;class:HouseFriendTarget;class:HouseOwnerTarget;class:SetSecureLevelEntry;class:TempNoHousingRegion;Gumps=SendGump; SerializationRegister=Class=Server.Multis.BaseHouse;Version=14;Handling=SwitchGotoCase;Alignment=CountMismatch:Writes=28;Reads=31;MoveRisk=UnknownUntilSaveTest | Class=Server.Multis.SecureInfo;Version=Unknown;Handling=NoVersionFound;Alignment=CountMismatch:Writes=2;Reads=0;MoveRisk=UnknownUntilSaveTest | Class=Server.Multis.TransferItem;Version=0;Handling=SingleVersionOnly;Alignment=AlignedByCountAndKnownTypes;MoveRisk=UnknownUntilSaveTest || PriorNotes: HistoricalFile=Data/Scripts/Items/Houses/BaseHouse.cs; Risk=Runtime;Policy;Gameplay; POST-BATCH-L is audit-only P2 residual triage. No source, project, XML/config, serialized layout, runtime file location, command name, access level, or region policy changed.","2026-06-15T11:56:52.1526354-05:00","POST-BATCH-Y fence record. No source/project/XML/config/data files changed; this row defines source-change boundaries only."
